id,current_age,retirement_age,birth_year,birth_month,gender,address,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards
438,32,66,1987,10,Female,"584 Nelson Mandela Drive, Durban",300438,612612,1005228,633,2
1988,59,67,1960,8,Male,"229 Jan Smuts Avenue, Pietermaritzburg",966168,1969920,3255570,737,5
1143,20,61,2000,2,Female,"407 Van der Merwe Avenue, Pretoria",550566,1122570,2478780,606,1
1250,85,67,1935,1,Female,"720 Pretoria Street, East London",274716,692982,26874,746,5
1767,21,65,1998,9,Female,"128 Market Street, East London",420390,857196,1566972,709,2
1072,48,62,1972,1,Female,"105 Victoria Road, East London",353286,720306,1356786,648,1
1841,28,71,1991,5,Female,"110 Jan Smuts Avenue, Johannesburg",356490,726858,1134144,730,3
1202,63,65,1956,10,Female,"753 Voortrekker Road, Johannesburg",0,72,0,691,3
235,32,67,1987,12,Female,"405 Main Road, Bloemfontein",429732,876168,1990602,721,4
1766,62,66,1957,9,Male,"956 Swart Street, Bloemfontein",179910,366786,217656,789,4
1702,53,68,1967,2,Female,"924 Church Street, Gqeberha",357318,728460,1567548,691,5
1142,52,62,1967,3,Male,"896 Main Road, Cape Town",699804,1426896,1926522,716,3
1653,42,63,1978,1,Male,"884 Swart Street, Pietermaritzburg",526698,1073934,1612422,681,1
1982,30,71,1990,2,Male,"226 Johannesburg Road, Bloemfontein",612774,1249416,1156914,699,2
1423,23,55,1996,3,Female,"256 Swart Street, Johannesburg",201672,411192,677250,689,1
48,69,63,1950,4,Male,"174 Durban Road, Gqeberha",377874,297756,662958,733,3
1582,23,71,1996,10,Female,"75 Johannesburg Road, Bloemfontein",525132,1070622,1253610,688,1
656,61,64,1958,5,Female,"510 Van der Merwe Avenue, Durban",464652,947394,2467962,704,1
500,21,67,1998,4,Female,"412 Market Street, Gqeberha",275148,561006,528156,749,3
1862,25,65,1994,4,Female,"247 Cape Road, Gqeberha",334224,681552,1026936,686,1
1850,18,61,2001,9,Female,"578 Queen Street, Durban",291294,593964,813528,736,1
1808,31,69,1988,8,Female,"862 Durban Road, East London",311922,635958,1000188,697,4
277,46,68,1974,2,Male,"566 Swart Street, Gqeberha",280224,571302,1474290,799,5
1716,18,65,2001,4,Female,"828 Johannesburg Road, Pietermaritzburg",226494,461772,1003698,746,1
516,35,66,1984,10,Male,"309 Voortrekker Road, Durban",304956,621756,638532,697,4
620,26,61,1993,5,Male,"840 Voortrekker Road, Gqeberha",295146,601866,1020420,588,1
159,53,69,1966,7,Male,"207 Johannesburg Road, Durban",248382,506412,364158,707,3
478,54,71,1965,9,Male,"564 Victoria Road, Bloemfontein",642780,1310526,0,803,3
772,62,65,1957,10,Female,"483 Church Street, Johannesburg",406782,829350,2508030,741,3
1537,35,69,1984,6,Female,"413 Johannesburg Road, Pietermaritzburg",319680,651834,870552,637,1
1429,62,66,1957,7,Female,"71 Victoria Road, Pretoria",296262,604008,191142,799,4
1228,54,61,1965,7,Male,"491 Market Street, East London",419166,854676,1072620,726,5
991,52,60,1967,8,Male,"617 Cape Road, Durban",325980,664686,974610,554,1
1249,18,65,2002,1,Female,"615 Pretoria Street, Cape Town",354258,722358,872424,721,1
1242,52,69,1967,10,Female,"39 Cape Road, Cape Town",269334,549162,1025154,641,2
1759,87,69,1932,11,Female,"88 Jan Smuts Avenue, Cape Town",400860,599022,29556,778,6
1058,61,67,1958,3,Male,"708 Pretoria Street, Pietermaritzburg",310698,633528,931518,684,4
1730,52,65,1967,10,Female,"3 King George Street, Johannesburg",389556,794304,2676312,739,3
1632,20,70,1999,8,Female,"778 Johannesburg Road, East London",399852,815256,1600506,660,4
1224,42,66,1977,9,Male,"271 Nelson Mandela Drive, East London",472032,962352,372294,751,4
1940,40,65,1979,10,Female,"70 Swart Street, Bloemfontein",237186,483570,351522,826,5
1132,18,69,2002,2,Female,"356 Swart Street, Bloemfontein",367056,748422,903420,694,2
895,46,70,1973,8,Female,"412 Queen Street, Pietermaritzburg",279270,569376,1377684,832,3
1556,30,67,1989,7,Female,"405 Pretoria Street, Johannesburg",426222,868986,1982754,740,4
1025,19,62,2000,10,Male,"527 Main Road, Pretoria",295074,601668,930582,664,4
1972,73,68,1946,3,Female,"787 Durban Road, Pretoria",169002,235602,196704,772,4
86,24,65,1995,6,Male,"101 Victoria Road, Durban",204912,417816,452484,799,3
344,18,63,2002,1,Male,"481 Johannesburg Road, Pretoria",433332,883512,1923534,577,3
1189,63,68,1956,11,Female,"492 Swart Street, East London",278820,568476,420462,693,4
921,74,66,1945,5,Male,"530 Main Road, Gqeberha",469296,972234,65304,779,8
393,41,64,1978,12,Male,"766 Pretoria Street, Bloemfontein",285912,582966,1173078,765,1
1254,61,65,1959,2,Female,"742 King George Street, Gqeberha",305604,623142,239868,747,5
212,52,67,1968,2,Male,"335 Cape Road, East London",248382,506466,1592676,797,6
1262,56,68,1963,11,Female,"253 Queen Street, Johannesburg",247014,503658,1132668,717,3
122,65,66,1954,3,Female,"422 Van der Merwe Avenue, Gqeberha",346266,705978,817362,786,4
1118,25,70,1994,8,Female,"361 King George Street, Bloemfontein",733698,1495872,4005036,714,5
974,59,65,1960,9,Male,"507 Cape Road, Johannesburg",431388,879606,1671714,644,2
1274,49,61,1970,4,Female,"226 Voortrekker Road, Bloemfontein",436680,890352,2217564,705,6
1453,37,73,1982,11,Female,"563 Church Street, Bloemfontein",318888,650196,928674,641,2
337,20,74,1999,9,Male,"227 Victoria Road, Pretoria",408618,833112,831960,850,1
1023,49,69,1970,10,Female,"14 Queen Street, Pietermaritzburg",429822,876384,1475910,679,1
1903,50,68,1969,9,Female,"374 King George Street, Johannesburg",630558,1285686,2082636,709,3
604,60,65,1959,12,Male,"659 King George Street, Cape Town",625392,1275120,946404,736,4
1637,32,66,1988,2,Female,"405 Van der Merwe Avenue, Pretoria",483804,986472,3104874,687,2
1470,88,57,1931,9,Male,"72 Cape Road, Pietermaritzburg",235584,402678,17892,700,4
1856,51,65,1968,11,Male,"290 Van der Merwe Avenue, Pretoria",330768,674406,908298,784,4
907,32,71,1987,11,Male,"734 King George Street, Pietermaritzburg",551700,1124856,336240,686,3
1923,42,67,1977,8,Male,"904 Durban Road, Johannesburg",309996,632142,1034334,850,3
674,63,66,1957,1,Female,"741 Pretoria Street, Johannesburg",248490,506646,467766,756,7
1665,19,62,2001,1,Male,"549 Market Street, Cape Town",570186,1162530,2193318,665,1
548,33,69,1986,6,Male,"779 Voortrekker Road, Pretoria",264762,539928,797634,809,4
209,61,67,1959,1,Female,"91 Voortrekker Road, Bloemfontein",257796,525708,467388,716,6
730,51,69,1968,8,Male,"145 Johannesburg Road, Cape Town",749934,1528992,1039428,713,3
670,21,71,1998,3,Female,"761 Johannesburg Road, East London",211914,432108,1030068,801,2
627,50,62,1969,11,Male,"909 Nelson Mandela Drive, Cape Town",403218,822132,1499958,717,1
924,48,75,1972,1,Female,"933 Nelson Mandela Drive, Gqeberha",356580,727056,943506,645,1
894,41,68,1978,5,Female,"614 Market Street, Johannesburg",356058,726012,1184274,597,3
1633,36,65,1984,1,Male,"192 Van der Merwe Avenue, East London",378954,772686,2382174,687,4
1593,24,69,1995,12,Male,"781 Church Street, Pietermaritzburg",327744,668196,1061712,753,4
720,36,65,1983,5,Female,"630 Victoria Road, Johannesburg",174780,356400,720684,682,3
264,49,67,1970,8,Male,"438 Church Street, Bloemfontein",391104,797454,961326,696,1
827,61,71,1958,4,Female,"952 Queen Street, Pretoria",273492,557712,705996,616,4
414,45,66,1975,1,Female,"838 Johannesburg Road, East London",996516,2031750,799776,709,2
1439,28,65,1991,11,Female,"287 Nelson Mandela Drive, Pietermaritzburg",259308,528678,581400,715,2
843,35,64,1984,8,Male,"72 Van der Merwe Avenue, Cape Town",250038,509850,695844,822,6
1008,52,69,1968,2,Female,"105 Pretoria Street, East London",401328,818316,1232892,657,5
1834,32,66,1987,7,Female,"273 King George Street, Gqeberha",313992,640170,983412,681,3
1126,18,64,2002,1,Male,"474 Market Street, Cape Town",370260,754920,1486674,710,1
881,61,70,1958,3,Female,"181 Queen Street, Pretoria",515934,1051794,868158,696,4
679,57,69,1962,11,Male,"433 Pretoria Street, Durban",302562,616896,711252,765,4
1333,18,69,2001,9,Male,"963 Nelson Mandela Drive, Bloemfontein",629532,1283616,3614274,741,4
398,49,69,1970,11,Female,"708 Jan Smuts Avenue, Durban",330192,673218,1371618,737,4
151,18,65,2002,2,Female,"51 King George Street, Gqeberha",502488,1024578,2075940,823,1
106,52,60,1967,10,Male,"669 Nelson Mandela Drive, Pretoria",264438,539226,1085778,624,5
1784,51,68,1969,1,Male,"280 Church Street, East London",390240,795708,1130634,690,1
1924,47,57,1973,1,Male,"150 Main Road, Pretoria",337140,687420,1475424,652,1
671,37,66,1982,4,Female,"610 Queen Street, Durban",300402,612576,1237716,769,2
1472,43,69,1976,6,Male,"985 Swart Street, Durban",319518,651402,305784,694,3
855,51,65,1969,1,Male,"521 Swart Street, East London",199098,406026,1134342,699,5
981,44,68,1975,11,Male,"308 Durban Road, Cape Town",495792,1010934,1885806,671,1
1030,44,71,1975,10,Male,"296 Voortrekker Road, Bloemfontein",396900,809334,1632276,705,4
384,20,68,1999,11,Male,"819 Victoria Road, East London",345600,704592,996246,702,1
80,82,67,1937,8,Female,"959 Pretoria Street, Cape Town",271620,392670,28746,498,5
1331,49,70,1971,2,Female,"779 Market Street, Pretoria",432792,882468,1500930,718,1
205,38,68,1982,1,Male,"246 Durban Road, Bloemfontein",352080,717876,1400706,809,4
1048,59,63,1960,12,Female,"104 Victoria Road, Pretoria",475596,969804,1406574,779,4
1801,18,64,2001,9,Female,"477 Queen Street, Pretoria",279360,569592,1261152,480,1
1490,30,69,1989,4,Female,"877 Pretoria Street, East London",369396,753102,832068,761,4
818,54,66,1965,3,Female,"358 Church Street, Durban",275724,562320,468090,770,5
1463,80,69,1940,1,Female,"727 King George Street, East London",261270,175788,1188,732,4
1835,25,65,1994,8,Female,"555 Market Street, Durban",297342,606276,768420,793,1
952,29,66,1990,5,Male,"523 Cape Road, Durban",1119186,2281950,519642,685,2
616,45,72,1974,5,Female,"358 Nelson Mandela Drive, Bloemfontein",307368,626706,1139634,586,1
638,65,65,1955,2,Female,"633 Cape Road, Durban",451836,304002,692802,679,5
1366,25,63,1994,9,Female,"525 Church Street, Johannesburg",353106,720000,2303118,767,3
443,31,71,1988,5,Male,"804 Church Street, Durban",370656,755748,2414916,697,1
336,23,65,1996,12,Male,"648 Durban Road, Bloemfontein",389556,794304,0,760,1
611,23,65,1996,7,Male,"525 King George Street, Pietermaritzburg",518382,1056978,2431170,758,1
973,55,68,1964,5,Male,"137 Durban Road, Pretoria",221130,450918,350370,734,4
632,20,67,1999,12,Female,"539 Pretoria Street, Pretoria",256356,522720,653958,703,1
1918,45,67,1974,6,Male,"675 King George Street, Pietermaritzburg",374076,762822,1154232,550,1
1827,59,67,1960,5,Male,"718 Market Street, Durban",409086,834138,1414980,686,6
70,20,64,2000,2,Male,"589 Nelson Mandela Drive, East London",558720,1139256,2623608,635,1
672,37,68,1983,2,Male,"303 King George Street, Durban",211590,431406,69840,722,4
1461,41,72,1978,12,Female,"827 Voortrekker Road, Bloemfontein",424062,864684,1498284,704,6
510,27,65,1992,10,Male,"726 Voortrekker Road, Cape Town",405882,827514,0,777,2
256,75,65,1945,2,Male,"499 Jan Smuts Avenue, East London",350730,411300,314154,714,6
1410,22,63,1998,1,Female,"516 Johannesburg Road, Pretoria",378306,771408,1223172,571,1
574,22,66,1997,12,Male,"723 Durban Road, Johannesburg",314604,641430,294696,713,4
1837,66,66,1953,5,Female,"423 King George Street, Gqeberha",209682,449046,31806,766,4
1974,74,57,1945,4,Female,"498 Swart Street, Bloemfontein",325044,572256,517014,647,3
30,23,59,1996,8,Female,"229 Main Road, Gqeberha",344142,701694,1729764,577,1
1270,31,67,1988,4,Female,"999 Main Road, Durban",645498,1316106,1324026,685,2
1815,59,66,1960,3,Female,"983 King George Street, Pretoria",547254,1115838,38718,758,4
805,19,65,2000,3,Female,"139 Johannesburg Road, Johannesburg",284220,579456,433332,686,2
464,36,64,1983,11,Male,"45 Church Street, Johannesburg",595404,1213992,1683234,850,1
1042,22,67,1997,10,Female,"860 Swart Street, Bloemfontein",404730,825228,1858986,766,1
1579,81,70,1938,6,Female,"761 Voortrekker Road, Bloemfontein",339858,514692,32778,728,5
830,29,71,1990,10,Female,"148 Market Street, Pietermaritzburg",592974,1208988,2230776,688,2
465,47,72,1972,5,Male,"849 Queen Street, Gqeberha",370458,755370,1002600,724,2
1954,47,68,1973,1,Female,"862 Market Street, Bloemfontein",427320,871308,1447938,683,3
959,35,67,1984,11,Female,"233 King George Street, Gqeberha",903744,1842642,3412044,738,2
1049,66,67,1953,11,Female,"196 Nelson Mandela Drive, East London",322074,656658,1467900,850,6
1925,25,63,1994,11,Male,"961 Johannesburg Road, Pretoria",537696,1096380,1995552,679,2
1088,49,65,1970,11,Female,"183 Van der Merwe Avenue, Gqeberha",308844,629676,2423358,765,3
14,79,57,1940,12,Female,"802 Johannesburg Road, Gqeberha",383652,580176,380412,652,5
162,37,69,1983,1,Male,"741 Main Road, Pietermaritzburg",583614,1189998,1765836,771,5
1692,81,59,1938,8,Female,"430 Market Street, East London",1335690,2928762,101556,542,3
380,46,70,1974,1,Male,"438 Victoria Road, Durban",334224,681426,1039086,800,2
141,70,66,1949,7,Male,"771 Pretoria Street, Bloemfontein",312408,415476,421308,638,5
1348,83,64,1936,6,Male,"425 Voortrekker Road, Johannesburg",0,36,0,667,6
1256,37,68,1982,9,Male,"571 Nelson Mandela Drive, Pietermaritzburg",496602,1012464,2692566,728,4
1690,18,67,2001,3,Female,"471 Church Street, Pretoria",284976,581058,1455876,630,2
169,85,71,1934,5,Male,"823 Queen Street, Johannesburg",256032,548118,1674,686,4
1955,85,62,1934,4,Female,"427 Durban Road, Bloemfontein",292464,506412,37458,674,2
1807,47,65,1972,12,Female,"658 Durban Road, Pietermaritzburg",459666,937170,1775034,828,5
102,32,67,1987,7,Female,"208 Queen Street, Gqeberha",293202,597816,1073484,649,1
257,52,65,1967,9,Male,"624 Johannesburg Road, Gqeberha",274302,559260,1561446,708,4
911,18,68,2001,11,Male,"170 Durban Road, Gqeberha",261000,532116,567162,757,1
987,52,67,1967,10,Male,"901 Voortrekker Road, Bloemfontein",543222,1107576,482976,683,4
101,18,62,2002,1,Female,"212 Johannesburg Road, Johannesburg",271710,554004,1326240,681,1
1141,66,57,1953,10,Male,"326 Swart Street, East London",285084,490788,356364,777,5
1682,57,69,1962,5,Male,"939 Pretoria Street, Cape Town",430380,877500,2117088,716,5
481,18,67,2002,2,Male,"141 Pretoria Street, East London",732492,1493496,3119310,653,1
978,21,62,1998,7,Female,"576 Johannesburg Road, Gqeberha",496854,1013040,1472454,760,1
1550,18,67,2001,4,Male,"565 Pretoria Street, Pretoria",442152,901548,920952,776,3
1162,22,69,1997,12,Female,"250 Queen Street, Gqeberha",343368,700056,902700,705,2
172,47,66,1972,4,Female,"659 Nelson Mandela Drive, Durban",398754,812952,0,730,3
892,38,66,1981,7,Female,"543 King George Street, East London",453690,925038,1694610,656,1
315,54,69,1966,1,Male,"976 Swart Street, Johannesburg",374094,762822,2461464,692,3
1739,49,62,1970,8,Male,"880 Cape Road, Durban",300114,611910,829836,531,1
836,18,65,2002,1,Male,"581 King George Street, Cape Town",283950,578970,464004,689,1
39,54,67,1965,5,Female,"939 Pretoria Street, Cape Town",545058,1111320,2268270,583,2
155,86,69,1933,11,Female,"782 Van der Merwe Avenue, Pretoria",258894,174204,14616,688,6
1305,46,73,1974,2,Female,"202 Main Road, Johannesburg",344070,701478,0,784,3
1504,85,71,1934,7,Male,"568 Cape Road, Cape Town",219366,230868,27900,734,5
1105,77,60,1942,6,Male,"414 Main Road, Durban",256950,397872,360558,670,3
1761,23,71,1996,10,Female,"421 Voortrekker Road, Durban",495864,1011024,3357612,703,3
215,18,65,2002,2,Male,"756 Pretoria Street, Johannesburg",400014,815634,386784,716,2
948,53,65,1966,12,Female,"458 Van der Merwe Avenue, Pietermaritzburg",327690,668142,990180,718,5
862,25,67,1995,1,Female,"375 Cape Road, Gqeberha",378576,771894,1186506,807,3
1514,53,58,1966,11,Female,"886 Van der Merwe Avenue, Bloemfontein",325980,664650,1615716,721,5
1698,32,64,1987,7,Male,"835 Voortrekker Road, Durban",600084,1223568,1896066,747,3
1316,27,65,1993,2,Female,"745 Johannesburg Road, Pretoria",293652,598788,0,693,5
1831,25,60,1994,5,Female,"883 Johannesburg Road, Pietermaritzburg",348876,711360,1103580,595,2
889,27,65,1992,3,Male,"567 Nelson Mandela Drive, Gqeberha",463914,945900,2534850,710,1
526,51,62,1968,3,Female,"841 Jan Smuts Avenue, Cape Town",569250,1160658,2059092,627,5
231,55,67,1964,3,Female,"156 Durban Road, Pretoria",320202,652860,1328022,769,5
910,31,57,1989,2,Male,"507 Van der Merwe Avenue, Bloemfontein",678186,1382760,2864466,819,2
876,65,62,1954,5,Male,"18 Cape Road, East London",407484,896706,484704,600,2
1509,67,71,1952,8,Female,"114 Cape Road, Pietermaritzburg",415728,847566,1664802,820,5
1422,66,66,1953,7,Female,"16 Victoria Road, Durban",330120,648936,118836,767,4
1400,29,71,1990,5,Male,"785 Durban Road, Pretoria",224532,457812,0,698,2
492,41,70,1978,9,Male,"119 Nelson Mandela Drive, Johannesburg",339426,692100,925740,850,1
1516,38,67,1981,3,Male,"978 Market Street, Bloemfontein",607644,1238886,642042,755,2
1649,64,63,1956,2,Male,"760 King George Street, Pietermaritzburg",0,7182,5814,729,3
1573,71,56,1949,1,Male,"623 Voortrekker Road, Cape Town",233856,319950,207360,746,1
583,64,67,1955,11,Male,"566 Van der Merwe Avenue, Johannesburg",255600,521172,746298,636,2
1811,83,67,1936,3,Male,"678 Jan Smuts Avenue, Pietermaritzburg",1381050,1476162,112122,764,8
1054,50,69,1970,2,Male,"70 King George Street, Pretoria",406782,829386,2445516,639,3
1678,36,65,1983,3,Male,"911 Voortrekker Road, Cape Town",514026,1048050,1820664,685,3
333,20,64,2000,1,Female,"698 Queen Street, Bloemfontein",419364,855072,1172808,706,1
1412,58,67,1961,6,Female,"126 Queen Street, East London",478206,974988,0,707,5
177,54,66,1965,12,Female,"940 Queen Street, Gqeberha",514260,1048464,1928340,728,4
390,30,70,1989,4,Male,"689 Durban Road, East London",812574,1656828,119844,681,2
1577,53,66,1966,12,Male,"518 Swart Street, Gqeberha",359694,733410,330678,718,4
1609,71,68,1948,7,Female,"843 Cape Road, Johannesburg",640134,1577862,0,779,4
1762,29,64,1990,5,Male,"308 King George Street, Pietermaritzburg",561312,1144494,3607830,635,1
917,58,66,1962,1,Male,"163 Victoria Road, Cape Town",361062,736200,1159560,678,3
1717,67,67,1952,7,Female,"197 Market Street, Cape Town",317970,775260,254430,726,4
1355,54,67,1966,1,Male,"216 Nelson Mandela Drive, East London",210654,429534,1501740,536,2
1668,92,67,1927,6,Male,"148 Cape Road, Johannesburg",477738,1009782,16794,751,6
1293,32,65,1988,1,Female,"191 Jan Smuts Avenue, Pietermaritzburg",435906,888732,1947456,706,2
1597,20,66,1999,7,Male,"862 Victoria Road, Johannesburg",633384,1291500,2108232,697,3
202,20,66,1999,7,Female,"493 Johannesburg Road, Bloemfontein",574560,1171476,1590246,850,1
493,18,65,2002,1,Male,"583 Pretoria Street, Durban",256410,522846,663030,786,1
361,43,68,1976,6,Male,"435 Voortrekker Road, Gqeberha",344754,702936,1185498,804,4
1659,94,65,1926,1,Female,"643 Johannesburg Road, Pietermaritzburg",506646,734166,28332,782,6
289,22,64,1997,12,Female,"348 Pretoria Street, Pretoria",201942,411768,650826,685,2
737,61,60,1958,3,Female,"915 Voortrekker Road, Gqeberha",341298,546462,297936,758,2
1733,47,66,1972,6,Female,"530 King George Street, Durban",230652,470340,977220,498,1
278,59,66,1960,9,Male,"47 Durban Road, Bloemfontein",1710702,3487824,2716128,686,5
618,32,67,1987,8,Male,"872 Victoria Road, Pietermaritzburg",245376,500310,1301724,701,4
753,53,66,1967,2,Female,"57 Church Street, Johannesburg",279720,570384,1201968,605,3
489,36,66,1983,8,Male,"391 Victoria Road, Durban",324432,661554,605826,684,4
90,63,62,1956,8,Male,"125 Swart Street, Pretoria",342324,230328,399456,644,3
1264,32,65,1987,8,Female,"710 King George Street, Gqeberha",271386,553266,645444,815,2
18,30,62,1989,12,Male,"293 Church Street, Cape Town",567990,1158120,1701234,637,1
376,50,74,1969,4,Female,"166 Nelson Mandela Drive, Gqeberha",511794,1043550,622260,773,4
579,30,67,1989,7,Male,"213 Van der Merwe Avenue, East London",348876,711360,970128,772,1
218,59,68,1960,3,Female,"248 Pretoria Street, Gqeberha",301860,615420,706356,810,7
1320,28,64,1991,10,Female,"245 Market Street, Pretoria",234036,477234,587160,604,1
42,78,66,1941,11,Female,"488 Victoria Road, Johannesburg",228096,153468,67014,684,3
1170,40,63,1980,2,Female,"687 Pretoria Street, Cape Town",360738,735606,908082,694,2
1531,34,62,1985,10,Male,"795 Victoria Road, Johannesburg",261252,532692,859788,792,1
1275,35,65,1984,3,Female,"428 Jan Smuts Avenue, Pietermaritzburg",205110,418284,569898,611,2
26,49,68,1970,12,Female,"990 Victoria Road, East London",362556,739278,2234502,685,1
1937,65,62,1955,2,Female,"566 Market Street, Durban",456300,307008,524016,667,5
1177,36,66,1983,3,Female,"147 Victoria Road, Cape Town",570942,1164096,1016730,695,4
1032,62,60,1957,6,Female,"10 Main Road, Johannesburg",311418,485550,309816,673,2
397,30,65,1989,4,Female,"587 Voortrekker Road, Pietermaritzburg",180288,367632,265374,770,3
566,60,67,1959,10,Female,"183 Church Street, Gqeberha",408240,832392,1952082,814,5
1581,38,65,1981,11,Female,"939 Cape Road, Bloemfontein",391392,798012,993114,684,5
1332,63,68,1956,6,Male,"296 Durban Road, Gqeberha",634842,1294362,795420,712,3
1648,66,69,1953,5,Female,"84 Van der Merwe Avenue, Johannesburg",1641240,3346362,8313372,621,5
17,76,65,1943,7,Male,"720 Cape Road, Pietermaritzburg",321300,393606,379854,759,2
349,40,61,1979,12,Female,"528 Main Road, Gqeberha",381618,778122,1742958,685,2
1200,64,64,1956,2,Male,"825 Durban Road, Cape Town",277218,439560,260280,685,1
228,54,66,1966,1,Female,"532 Queen Street, Pietermaritzburg",279432,569790,835290,623,1
484,84,64,1936,1,Female,"156 Voortrekker Road, Bloemfontein",749970,1201410,12276,718,3
1099,22,65,1997,4,Male,"852 Church Street, East London",363852,741852,2349684,763,1
1480,49,64,1970,6,Male,"330 Victoria Road, Pretoria",439254,895608,1273392,705,1
1449,66,63,1953,6,Male,"267 Pretoria Street, East London",276012,505872,216972,751,3
1417,54,68,1965,3,Female,"497 Church Street, Pretoria",465084,948240,1567476,835,5
267,61,66,1958,3,Female,"857 Queen Street, East London",244836,499194,392130,765,3
373,61,63,1959,2,Male,"261 King George Street, Pretoria",188874,385146,985878,812,4
1772,47,70,1972,10,Male,"36 Pretoria Street, Pretoria",442854,902934,1749384,761,4
1418,25,69,1994,5,Female,"825 King George Street, Bloemfontein",237780,484902,1252566,752,1
1774,52,69,1967,10,Male,"676 Jan Smuts Avenue, Pietermaritzburg",371916,758322,1831356,758,4
964,48,66,1971,12,Female,"932 King George Street, Durban",401004,817596,1510920,689,4
72,37,66,1982,12,Male,"674 Church Street, Pietermaritzburg",365490,745218,1281240,580,1
6,19,63,2000,6,Female,"962 Market Street, Gqeberha",493092,1005372,1998756,782,1
1527,66,67,1953,11,Female,"711 Market Street, Cape Town",446022,909414,1777734,578,1
1433,73,67,1946,3,Male,"49 Pretoria Street, East London",456858,865080,313920,581,3
1785,40,64,1979,10,Male,"657 Market Street, Pretoria",228312,465498,756900,607,3
1476,29,66,1990,3,Female,"190 Queen Street, Durban",394488,804384,1585656,716,3
455,41,69,1979,1,Female,"551 Durban Road, Pretoria",439416,895968,312336,684,3
1553,21,62,1998,10,Male,"961 Main Road, Gqeberha",759618,1548756,2978046,701,2
532,27,65,1993,1,Male,"911 Swart Street, East London",428004,872712,1144098,775,4
1092,54,62,1965,5,Male,"617 Queen Street, Durban",422100,860652,1656360,720,2
1819,20,69,1999,8,Female,"809 Voortrekker Road, Pretoria",313920,640062,1064952,672,2
528,38,65,1981,7,Male,"757 Swart Street, Pietermaritzburg",357354,728604,1375056,718,3
328,45,67,1974,3,Male,"490 Nelson Mandela Drive, Bloemfontein",320706,653814,1179450,700,3
1282,34,66,1985,3,Female,"204 Church Street, Johannesburg",364158,742482,760824,695,2
783,62,61,1957,9,Male,"91 Van der Merwe Avenue, Bloemfontein",287388,535842,261756,693,3
1325,23,66,1996,3,Female,"489 Van der Merwe Avenue, Gqeberha",2710494,5526324,9292734,745,2
687,20,66,1999,11,Male,"12 Durban Road, Bloemfontein",320094,652752,1792476,725,1
1693,36,69,1983,4,Female,"126 King George Street, Cape Town",653400,1332288,1533672,702,2
1542,46,69,1973,12,Female,"955 Swart Street, Durban",490500,1000170,612702,731,2
36,31,63,1988,6,Male,"65 Nelson Mandela Drive, Bloemfontein",443520,904356,1520226,722,2
360,43,67,1976,4,Male,"327 Main Road, East London",408546,833004,922374,791,4
555,31,63,1988,5,Male,"988 Durban Road, Johannesburg",385992,787032,969354,514,1
136,18,66,2001,4,Female,"885 Jan Smuts Avenue, Gqeberha",569448,1161072,1242738,695,3
603,42,67,1978,2,Female,"8 Cape Road, Gqeberha",393912,803232,1851876,611,1
1794,49,58,1970,12,Male,"528 King George Street, Bloemfontein",663336,1352466,3154734,631,1
329,70,65,1949,3,Male,"662 Swart Street, East London",381438,661032,295866,701,4
1181,61,66,1958,4,Male,"600 Durban Road, East London",455382,928458,632412,810,5
598,47,63,1972,11,Male,"996 Swart Street, Bloemfontein",380862,776592,974826,628,3
990,91,67,1929,1,Female,"972 Van der Merwe Avenue, Bloemfontein",296532,488700,36126,737,1
1777,47,67,1972,5,Male,"992 Swart Street, Cape Town",551196,1123776,1724382,741,5
998,18,67,2001,11,Male,"269 Cape Road, Bloemfontein",247302,504108,351324,703,2
1872,62,65,1957,10,Male,"213 Main Road, Durban",595674,1214460,1688310,804,6
1743,18,75,2002,1,Female,"213 Main Road, Cape Town",461844,941670,1971234,774,4
1000,20,73,1999,8,Female,"666 Main Road, Pietermaritzburg",480474,979632,1659582,687,1
1708,22,66,1997,7,Male,"790 Queen Street, East London",399510,814572,1363644,850,2
799,34,68,1985,7,Female,"456 Van der Merwe Avenue, Pretoria",278298,567450,1040724,686,2
144,44,67,1975,3,Female,"716 Voortrekker Road, Pietermaritzburg",285426,581940,1749420,835,4
781,30,74,1989,9,Male,"729 Jan Smuts Avenue, Cape Town",300060,611874,812682,602,4
1572,40,70,1979,7,Female,"745 Johannesburg Road, Pretoria",167112,340830,790704,658,3
793,73,60,1946,8,Female,"266 Church Street, Pretoria",379512,766674,289494,703,2
1681,21,72,1998,6,Male,"809 Nelson Mandela Drive, Cape Town",574362,1171044,2838744,746,1
1179,50,71,1969,7,Female,"62 King George Street, Bloemfontein",437616,892260,785610,752,5
114,47,65,1972,12,Female,"446 Nelson Mandela Drive, Johannesburg",304056,619938,16326,725,4
271,30,65,1989,7,Female,"143 Main Road, Durban",371682,757818,1268280,685,1
1107,71,69,1949,1,Female,"43 Nelson Mandela Drive, Pretoria",329814,729288,124344,698,5
517,33,71,1986,11,Male,"570 Johannesburg Road, East London",211914,432162,343530,811,4
624,33,66,1987,2,Male,"191 King George Street, Pietermaritzburg",331758,676422,1065618,710,2
1215,53,68,1967,2,Female,"347 Jan Smuts Avenue, Pretoria",372114,758736,1000368,751,1
1992,63,72,1956,7,Female,"182 Van der Merwe Avenue, Gqeberha",209448,427050,857646,710,5
